artist,track,endtime,msplayed,album,saved,uri
Aleman,Envidia y Traición,2022-01-14 15:07,213443,Huracán,False,spotify:track:6iGO45dsKKRICctrBxKqO0
Aleman,Estilo y Flow,2022-02-10 16:01,184075,,,
Aleman,Eterno - Bonus Track,2022-09-18 00:00,193712,Eclipse,True,spotify:track:4uysRHujGVwaRaDQdbU10h
Aleman,Eterno - Bonus Track,2022-09-18 21:13,193712,Eclipse,True,spotify:track:4uysRHujGVwaRaDQdbU10h
Aleman,Eterno - Bonus Track,2022-09-19 19:28,33628,Eclipse,True,spotify:track:4uysRHujGVwaRaDQdbU10h
Aleman,Eterno - Bonus Track,2022-09-22 23:47,193712,Eclipse,True,spotify:track:4uysRHujGVwaRaDQdbU10h
Aleman,Eterno - Bonus Track,2022-09-30 15:17,193712,Eclipse,True,spotify:track:4uysRHujGVwaRaDQdbU10h
Aleman,Famous G,2022-02-10 15:58,218289,,,
Aleman,G-500,2022-01-14 15:09,65242,Huracán,False,spotify:track:5UYRBkNws3RZFfDvGGjBuG
Aleman,G-500,2022-03-11 16:52,53405,Huracán,False,spotify:track:5UYRBkNws3RZFfDvGGjBuG
Aleman,Gran Vida,2022-03-01 19:55,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-03-05 17:22,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-07-04 22:53,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-08-13 21:33,38153,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-08-13 21:36,168717,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-09-17 23:47,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-09-18 09:09,68324,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-09-18 20:59,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-09-19 02:12,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-09-22 23:28,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-09-27 17:34,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-09-30 15:04,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-10-03 16:53,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-10-03 23:19,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-10-08 00:55,72972,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-10-08 21:10,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-10-10 20:19,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-10-13 02:52,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-10-31 15:44,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Gran Vida,2022-12-08 00:00,207749,Huracán,True,spotify:track:2IvmWEs5kz7l8uTUsH2Qox
Aleman,Grillz,2022-11-04 15:44,192526,Grillz,True,spotify:track:3NYmQgmnd2nDeRfq5vQbyu
Aleman,Hacia Arriba,2022-01-13 01:38,230341,Pase De Abordar,True,spotify:track:0Yc2tewln8DSGTyXGr9dMY
Aleman,Hacia Arriba,2022-01-13 01:38,230341,Pase de Abordar,False,spotify:track:2i7AhEmwzbuowEB6ADJf9M
Aleman,Hacia Arriba,2022-01-13 01:38,230341,Pase de Abordar,False,spotify:track:7GEROcDGgLAZk2GEd1ivgo
Aleman,Hacia Arriba,2022-03-05 20:19,230341,Pase De Abordar,True,spotify:track:0Yc2tewln8DSGTyXGr9dMY
Aleman,Hacia Arriba,2022-03-05 20:19,230341,Pase de Abordar,False,spotify:track:2i7AhEmwzbuowEB6ADJf9M
Aleman,Hacia Arriba,2022-03-05 20:19,230341,Pase de Abordar,False,spotify:track:7GEROcDGgLAZk2GEd1ivgo
Aleman,Hacia Arriba,2022-07-20 23:18,230341,Pase De Abordar,True,spotify:track:0Yc2tewln8DSGTyXGr9dMY
Aleman,Hacia Arriba,2022-07-20 23:18,230341,Pase de Abordar,False,spotify:track:2i7AhEmwzbuowEB6ADJf9M
Aleman,Hacia Arriba,2022-07-20 23:18,230341,Pase de Abordar,False,spotify:track:7GEROcDGgLAZk2GEd1ivgo
Aleman,Hacia Arriba,2022-08-12 22:42,230341,Pase De Abordar,True,spotify:track:0Yc2tewln8DSGTyXGr9dMY
Aleman,Hacia Arriba,2022-08-12 22:42,230341,Pase de Abordar,False,spotify:track:2i7AhEmwzbuowEB6ADJf9M
Aleman,Hacia Arriba,2022-08-12 22:42,230341,Pase de Abordar,False,spotify:track:7GEROcDGgLAZk2GEd1ivgo
Aleman,Hacia Arriba,2022-09-10 02:11,230341,Pase De Abordar,True,spotify:track:0Yc2tewln8DSGTyXGr9dMY
Aleman,Hacia Arriba,2022-09-10 02:11,230341,Pase de Abordar,False,spotify:track:2i7AhEmwzbuowEB6ADJf9M
Aleman,Hacia Arriba,2022-09-10 02:11,230341,Pase de Abordar,False,spotify:track:7GEROcDGgLAZk2GEd1ivgo
Aleman,Hacia Arriba,2022-11-07 23:27,166536,Pase De Abordar,True,spotify:track:0Yc2tewln8DSGTyXGr9dMY
Aleman,Hacia Arriba,2022-11-07 23:27,166536,Pase de Abordar,False,spotify:track:2i7AhEmwzbuowEB6ADJf9M
Aleman,Hacia Arriba,2022-11-07 23:27,166536,Pase de Abordar,False,spotify:track:7GEROcDGgLAZk2GEd1ivgo
Aleman,Hacia Arriba,2022-11-08 02:23,63810,Pase De Abordar,True,spotify:track:0Yc2tewln8DSGTyXGr9dMY
Aleman,Hacia Arriba,2022-11-08 02:23,63810,Pase de Abordar,False,spotify:track:2i7AhEmwzbuowEB6ADJf9M
Aleman,Hacia Arriba,2022-11-08 02:23,63810,Pase de Abordar,False,spotify:track:7GEROcDGgLAZk2GEd1ivgo
Aleman,Hacia Arriba,2022-11-14 16:43,230341,Pase De Abordar,True,spotify:track:0Yc2tewln8DSGTyXGr9dMY
Aleman,Hacia Arriba,2022-11-14 16:43,230341,Pase de Abordar,False,spotify:track:2i7AhEmwzbuowEB6ADJf9M
Aleman,Hacia Arriba,2022-11-14 16:43,230341,Pase de Abordar,False,spotify:track:7GEROcDGgLAZk2GEd1ivgo
Aleman,Humo en la Trampa,2022-02-04 01:47,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-07-19 01:24,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-09-19 19:27,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-09-23 00:07,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-09-27 17:15,52064,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-09-27 17:45,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-10-03 17:04,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-10-03 23:31,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-10-10 20:30,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-11-25 18:52,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa,2022-11-29 00:00,258353,Humo en la Trampa,True,spotify:track:6J9V3EgYR2Kw0XZUaLcoID
Aleman,Humo en la Trampa 3,2022-03-27 00:46,285819,Humo en la Trampa 3,True,spotify:track:4Ux2LuPlecEVqwFjTyg0ZI
Aleman,Humo en la Trampa 3,2022-08-15 20:19,285818,Humo en la Trampa 3,True,spotify:track:4Ux2LuPlecEVqwFjTyg0ZI
Aleman,Humo en la Trampa 3,2022-09-08 16:46,285818,Humo en la Trampa 3,True,spotify:track:4Ux2LuPlecEVqwFjTyg0ZI
Aleman,Me Pagan,2022-03-26 23:54,127562,Humo en la Trampa,True,spotify:track:6lNeUSxxQ0x20YuQkskZ2P
Aleman,Me Pagan,2022-05-18 21:39,76535,Humo en la Trampa,True,spotify:track:6lNeUSxxQ0x20YuQkskZ2P
Aleman,Me Pagan,2022-06-07 13:11,127561,Humo en la Trampa,True,spotify:track:6lNeUSxxQ0x20YuQkskZ2P
Aleman,Me Pagan,2022-07-14 04:15,127561,Humo en la Trampa,True,spotify:track:6lNeUSxxQ0x20YuQkskZ2P
Aleman,Me Pagan,2022-07-16 16:11,127561,Humo en la Trampa,True,spotify:track:6lNeUSxxQ0x20YuQkskZ2P
Aleman,Me Pagan,2022-08-29 19:23,127561,Humo en la Trampa,True,spotify:track:6lNeUSxxQ0x20YuQkskZ2P
Aleman,Me Pagan,2022-09-09 23:36,127561,Humo en la Trampa,True,spotify:track:6lNeUSxxQ0x20YuQkskZ2P
Aleman,Me Pagan,2022-11-04 16:35,127561,Humo en la Trampa,True,spotify:track:6lNeUSxxQ0x20YuQkskZ2P
Aleman,Mi Tío Snoop,2022-01-05 14:43,203946,Huracán,True,spotify:track:0LO25x6ME7wcnafsnObpDL
Aleman,Mi Tío Snoop,2022-07-04 23:21,203946,Huracán,True,spotify:track:0LO25x6ME7wcnafsnObpDL
Aleman,Mi Tío Snoop,2022-07-18 03:34,203946,Huracán,True,spotify:track:0LO25x6ME7wcnafsnObpDL
Aleman,Mi Tío Snoop,2022-09-27 17:37,203946,Huracán,True,spotify:track:0LO25x6ME7wcnafsnObpDL
Aleman,Mi Tío Snoop,2022-10-03 16:56,203946,Huracán,True,spotify:track:0LO25x6ME7wcnafsnObpDL
Aleman,Mi Tío Snoop,2022-10-03 23:23,203946,Huracán,True,spotify:track:0LO25x6ME7wcnafsnObpDL
Aleman,Mi Tío Snoop,2022-10-10 20:22,203946,Huracán,True,spotify:track:0LO25x6ME7wcnafsnObpDL
Aleman,Millones Como Tú,2022-02-10 16:18,71543,,,
Aleman,Mission,2022-11-07 16:26,175382,Humo en la Trampa,True,spotify:track:4yldXj3B7gyw0OnwsIs1Jh
Aleman,Modo Avión,2022-11-14 17:22,213884,Humo en la Trampa,True,spotify:track:3Wp46h5SJq48sDh2VY3ugI
Aleman,PNL,2022-05-29 22:13,288884,,,
Aleman,Pantera,2022-11-05 15:16,169906,Black Panther: Wakanda Forever - Music From and Inspired By,True,spotify:track:75qifOPkcKBXt5lqGiQLCI
Aleman,Pantera,2022-11-05 15:52,169906,Black Panther: Wakanda Forever - Music From and Inspired By,True,spotify:track:75qifOPkcKBXt5lqGiQLCI
Aleman,Pinches Puercos,2022-02-22 16:54,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-02-26 21:52,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-04-05 22:50,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-04-09 03:13,234894,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-06-06 00:21,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-08-11 20:45,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-08-17 14:39,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-09-08 16:00,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-09-27 17:23,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-03 16:38,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-03 23:08,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-08 00:46,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-10 15:59,49077,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-10 19:12,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-10 20:08,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-11 19:50,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-13 02:40,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-15 17:10,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-18 19:26,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-19 14:08,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-25 16:21,149654,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-10-31 15:02,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-11-25 19:02,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-12-07 23:43,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-12-24 17:27,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pinches Puercos,2022-12-26 17:24,171203,Eclipse,True,spotify:track:4lY4nKCgA94ieriT6pZ4Ol
Aleman,Pues Que Pues,2022-03-31 21:29,296733,Rolemos Otro,True,spotify:track:4pWMXmEgwEMBoBMyw8BCG4
Aleman,Pues Que Pues,2022-07-04 23:39,296733,Rolemos Otro,True,spotify:track:4pWMXmEgwEMBoBMyw8BCG4
Aleman,Pues Que Pues,2022-08-16 18:06,175844,Rolemos Otro,True,spotify:track:4pWMXmEgwEMBoBMyw8BCG4
Aleman,Pues Que Pues,2022-09-17 20:42,296733,Rolemos Otro,True,spotify:track:4pWMXmEgwEMBoBMyw8BCG4
Aleman,Pues Que Pues,2022-09-18 00:10,296733,Rolemos Otro,True,spotify:track:4pWMXmEgwEMBoBMyw8BCG4
Aleman,Pues Que Pues,2022-09-19 18:33,296733,Rolemos Otro,True,spotify:track:4pWMXmEgwEMBoBMyw8BCG4
Aleman,Pues Que Pues,2022-09-22 23:56,296733,Rolemos Otro,True,spotify:track:4pWMXmEgwEMBoBMyw8BCG4
Aleman,Pues Que Pues,2022-11-05 16:50,296733,Rolemos Otro,True,spotify:track:4pWMXmEgwEMBoBMyw8BCG4
Aleman,Quién Si No,2022-05-29 22:26,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-09-23 00:03,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-09-27 17:13,45990,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-09-27 17:20,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-10-03 16:35,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-10-03 23:05,242138,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-10-08 00:43,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-10-10 02:46,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-10-10 19:09,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-10-10 20:05,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-10-11 19:47,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-10-24 22:34,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Quién Si No,2022-10-31 15:21,215193,Eclipse,True,spotify:track:5pLR7n57n12T2qdRVNPrwr
Aleman,Reyes del Trapichero,2022-02-10 22:32,173155,Eclipse,True,spotify:track:6jE7M56Gxc0PgQ4RhcDjgq
Aleman,Reyes del Trapichero,2022-03-26 23:39,173156,Eclipse,True,spotify:track:6jE7M56Gxc0PgQ4RhcDjgq
Aleman,Reyes del Trapichero,2022-07-20 23:29,173155,Eclipse,True,spotify:track:6jE7M56Gxc0PgQ4RhcDjgq
Aleman,Rolemos Otro,2022-09-18 00:04,194828,Rolemos Otro,True,spotify:track:75WXBeClIQQl6ql1nZbDF5
Aleman,Rolemos Otro,2022-09-22 23:51,194828,Rolemos Otro,True,spotify:track:75WXBeClIQQl6ql1nZbDF5
Aleman,Rolemos Otro,2022-09-30 15:18,47981,Rolemos Otro,True,spotify:track:75WXBeClIQQl6ql1nZbDF5
Aleman,Rucón,2022-06-06 00:13,51135,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-07-04 19:30,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-08-17 13:43,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-08-18 03:22,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-09-17 20:33,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-09-18 02:04,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-09-27 17:51,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-10-03 17:10,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-10-03 23:37,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-10-10 20:36,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-11-05 16:41,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Rucón,2022-11-25 18:26,168560,Eclipse,True,spotify:track:78M7CiqTpJYoPQKkwjM48Z
Aleman,Satanás,2022-01-05 14:54,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-01-14 15:04,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-01-30 14:10,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-02-07 16:45,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-02-21 17:29,122136,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-03-11 16:55,155620,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-05-29 22:39,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-06-06 00:23,120532,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-06-09 17:17,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-07-10 19:01,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-07-18 02:29,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-08-13 21:22,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-09-18 02:07,133231,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-09-19 18:40,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-09-23 00:16,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-09-27 17:31,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-10-03 16:49,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-10-03 23:16,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-10-08 00:53,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-10-08 21:23,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-10-10 20:15,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-10-31 17:01,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-11-25 19:44,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-12-05 04:18,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Satanás,2022-12-26 17:48,161547,Huracán,True,spotify:track:3ewLsjtcKRM5mjL4KE3uEE
Aleman,Slim Thugs,2022-02-10 15:54,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-11 04:09,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-12 17:12,46132,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-12 17:15,146817,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-12 17:51,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-12 17:54,39242,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-14 00:43,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-14 22:13,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-17 03:45,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-19 02:02,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-02-21 02:38,109219,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-05-26 19:55,62647,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-06-09 17:19,170600,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-06-11 17:23,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-07-27 20:09,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-08-17 14:16,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,Slim Thugs,2022-12-08 00:44,185904,Eclipse,True,spotify:track:1TJ6lCA34oTvIWBVKoYdX6
Aleman,So High,2022-01-05 14:48,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-01-15 03:11,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-03-21 15:49,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-05-19 19:40,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-05-20 04:39,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-05-26 19:49,154157,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-05-29 22:51,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-05-30 19:40,430779,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-05-31 01:05,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-01 22:41,399647,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-02 01:36,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-04 21:17,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-05 04:52,35882,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-05 19:07,680864,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-05 23:19,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-06 12:30,41045,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-06 17:18,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-07 13:35,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-09 17:14,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-19 00:43,400974,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-19 20:13,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-24 20:29,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-06-27 16:08,236394,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-07-02 21:21,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
Aleman,So High,2022-08-10 22:14,289913,Huracán,True,spotify:track:07V6yFnZ8a6N35IzuIsUGl
